game_id,title,title_zh,developer_id,developer,is_goty,gg_degree,gg_pagerank,gg_betweenness,gg_clustering,year,player_rating,n_genres,has_open_world,has_coop,has_online,studio_wins,studio_n_games,studio_pagerank,g_3D平台跳跃,g_CRPG,g_VR平台跳跃,g_互动电影冒险,g_侦探冒险,g_冒险,g_动作,g_动作冒险,g_动作角色扮演,g_卡丁车竞速,g_卡牌,g_即时战略,g_合作冒险,g_合家欢冒险,g_喜剧冒险,g_回合制角色扮演,g_增强现实,g_大型多人在线角色扮演,g_太空角色扮演,g_射击,g_平台动作,g_平台跳跃,g_战术射击,g_数字卡牌,g_未来竞速,g_机甲动作,g_模拟,g_模拟经营,g_横向卷轴平台,g_生存恐怖,g_生活模拟,g_科幻角色扮演,g_竞速,g_第一人称射击,g_第三人称射击,g_策略,g_策略角色扮演,g_英雄射击,g_虚拟现实,g_西部动作冒险,g_角色扮演,g_解谜,g_解谜冒险,g_银河恶魔城
game_071,Cyberpunk 2077,赛博朋克2077,studio_cdpr,CD Projekt Red,0,47,0.014174773998001995,0.03903071781326446,0.6188714153561518,2020,86.0,2,1,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_072,GWENT: The Witcher Card Game,昆特牌：巫师之昆特牌,studio_cdpr,CD Projekt Red,0,7,0.0059859511521647155,0.00041547550981513244,0.7619047619047619,2018,89.0,1,0,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_073,Cyberpunk 2077: Phantom Liberty,赛博朋克2077：往日之影,studio_cdpr,CD Projekt Red,0,47,0.014174773998001995,0.03903071781326446,0.6188714153561518,2023,89.0,2,1,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_074,Divine Divinity,神界,studio_larian,Larian Studios,0,25,0.010236424962230583,0.012224001152927239,0.7,2002,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_075,Beyond Divinity,超越神界,studio_larian,Larian Studios,0,25,0.010236424962230583,0.012224001152927239,0.7,2004,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_076,Divinity II: Ego Draconis,神界2：龙刃,studio_larian,Larian Studios,0,48,0.015379817325460956,0.0698129824718784,0.598404255319149,2009,89.0,2,1,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_077,Divinity: Dragon Commander,神界：龙指挥官,studio_larian,Larian Studios,0,9,0.007497201930510831,0.002793570258291999,0.6666666666666666,2013,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
game_078,Divinity: Original Sin,神界：原罪,studio_larian,Larian Studios,0,7,0.007202111664816371,0.0,1.0,2014,87.0,1,0,0,0,1,8,0.011402331449580177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_079,Divinity: Original Sin 2,神界：原罪2,studio_larian,Larian Studios,0,7,0.007202111664816371,0.0,1.0,2017,93.0,1,0,1,0,1,8,0.011402331449580177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_080,Divinity: Fallen Heroes,神界：陨落英雄,studio_larian,Larian Studios,0,9,0.007497201930510831,0.002793570258291999,0.6666666666666666,2019,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
game_081,Tales of Monkey Island,猴岛传说,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2009,89.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_082,Back to the Future: The Game,回到未来,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2010,89.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_083,The Wolf Among Us,我们之中的狼,studio_telltale,Telltale Games,0,8,0.00942196753680829,0.0,1.0,2013,84.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_084,Tales from the Borderlands,无主之地传说,studio_telltale,Telltale Games,0,8,0.008942884441716344,0.0,1.0,2014,86.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_085,Game of Thrones: Season 1,权力的游戏：第一季,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2014,75.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_086,Minecraft: Story Mode,我的世界：故事模式,studio_telltale,Telltale Games,0,8,0.008942884441716344,0.0,1.0,2015,61.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_087,Batman: The Telltale Series,蝙蝠侠：Telltale系列,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2016,70.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_088,The Walking Dead: Season Two,行尸走肉：第二季,studio_telltale,Telltale Games,0,8,0.00942196753680829,0.0,1.0,2013,80.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_089,Demon's Souls,恶魔之魂,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2009,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_090,Dark Souls,黑暗之魂,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2011,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_091,Dark Souls II,黑暗之魂II,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2014,91.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_092,Bloodborne,血源诅咒,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2015,92.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_093,Dark Souls III,黑暗之魂III,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2016,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_094,Armored Core VI: Fires of Rubicon,装甲核心VI 境界天火,studio_fromsoftware,FromSoftware,0,7,0.006003662079300275,0.0,1.0,2023,86.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_095,Super Mario Odyssey,超级马里奥：奥德赛,studio_nintendoepd,Nintendo EPD,0,7,0.007006935774409816,0.026453862169384314,0.7142857142857143,2017,97.0,1,0,0,0,1,7,0.01095090746769535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_096,Animal Crossing: New Horizons,集合啦！动物森友会,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2020,90.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
game_097,Splatoon 2,喷射战士2,studio_nintendoepd,Nintendo EPD,0,7,0.00676175161806765,0.001527703475562564,0.7142857142857143,2017,89.0,1,0,0,1,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
game_098,The Legend of Zelda: Tears of the Kingdom,塞尔达传说：王国之泪,studio_nintendoepd,Nintendo EPD,0,37,0.01184376679498892,0.047668502854221195,0.7672672672672672,2023,96.0,1,1,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_099,Super Mario Bros. Wonder,超级马里奥兄弟：惊奇,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2023,92.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_100,Metroid Dread,密特罗德：生存恐惧,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2021,88.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
game_101,Diablo II,暗黑破坏神II,studio_blizzard,Blizzard Entertainment,0,25,0.010244641273397885,0.01144924281752201,0.7,2000,89.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_102,StarCraft,星际争霸,studio_blizzard,Blizzard Entertainment,0,7,0.006794171397355739,0.0,1.0,1998,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_103,World of Warcraft,魔兽世界,studio_blizzard,Blizzard Entertainment,0,8,0.0069855347084943654,0.0009849382423506414,0.75,2004,91.0,1,0,0,1,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_104,Diablo III,暗黑破坏神III,studio_blizzard,Blizzard Entertainment,0,25,0.010244641273397885,0.01144924281752201,0.7,2012,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_105,Hearthstone,炉石传说,studio_blizzard,Blizzard Entertainment,0,9,0.007189192902529616,0.00286631233396732,0.6111111111111112,2014,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_106,Diablo IV,暗黑破坏神IV,studio_blizzard,Blizzard Entertainment,0,48,0.01538821838520106,0.06648021980266422,0.598404255319149,2023,86.0,2,1,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_107,Overwatch 2,守望先锋2,studio_blizzard,Blizzard Entertainment,0,7,0.007003359230975296,0.0,1.0,2022,79.0,1,0,1,1,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
